Timestamp,Object Temperature(F),Heart Rate Ear(BPM),GSR,Weighted_Stress,QuantityIndex_Stress,StressIndex_Level,Condition
0 days 00:00:00,83.41,92.0,224.0,0.58962,1.6932455217807794,Medium,Base
0 days 00:01:00,83.52,92.0,226.0,0.59074,1.7011825278201078,Medium,Base
0 days 00:02:00,83.52,92.0,227.0,0.59119,1.7049332375712316,High,Base
0 days 00:03:00,83.52,92.0,225.0,0.59029,1.6974400693150313,Medium,Base
0 days 00:04:00,83.41,92.0,222.0,0.58872,1.6858037209441465,Medium,Base
0 days 00:05:00,83.41,92.0,222.0,0.58872,1.6858037209441465,Medium,Base
0 days 00:06:00,83.52,92.0,225.0,0.59029,1.6974400693150313,Medium,Base
0 days 00:07:00,83.41,92.0,227.0,0.59097,1.7044698640222677,High,Base
0 days 00:08:00,83.41,88.0,227.0,0.57697,1.6803929519038387,Medium,Base
0 days 00:09:00,83.52,88.0,228.0,0.57764,1.684555660750439,Medium,Base
0 days 00:10:00,83.41,88.0,229.0,0.57787,1.6878108674772763,Medium,Base
0 days 00:11:00,83.52,88.0,230.0,0.5785399999999999,1.6919919521583773,Medium,Base
0 days 00:12:00,83.52,88.0,230.0,0.5785399999999999,1.6919919521583773,Medium,Base
0 days 00:13:00,83.41,88.0,229.0,0.57787,1.6878108674772763,Medium,Base
0 days 00:14:00,83.52,88.0,228.0,0.57764,1.684555660750439,Medium,Base
0 days 00:15:00,83.52,88.0,229.0,0.57809,1.688269712146901,Medium,Base
0 days 00:16:00,83.41,88.0,230.0,0.57832,1.69153209584353,Medium,Base
0 days 00:17:00,83.41,88.0,231.0,0.57877,1.6952615286483383,Medium,Base
0 days 00:18:00,83.41,88.0,232.0,0.57922,1.69899918398057,Medium,Base
0 days 00:19:00,83.41,88.0,233.0,0.57967,1.7027450799689756,High,Base
0 days 00:20:00,83.41,88.0,233.0,0.57967,1.7027450799689756,High,Base
0 days 00:21:00,83.41,88.0,233.0,0.57967,1.7027450799689756,High,Base
0 days 00:22:00,83.41,88.0,234.0,0.58012,1.7064992347822756,High,Base
0 days 00:23:00,83.41,88.0,235.0,0.58057,1.7102616666292476,High,Base
0 days 00:24:00,83.41,88.0,232.0,0.57922,1.69899918398057,Medium,Base
0 days 00:25:00,83.41,89.0,225.0,0.57957,1.6789684785881398,Medium,Base
0 days 00:26:00,83.41,89.0,221.0,0.57777,1.6642428027831877,Medium,Base
0 days 00:27:00,83.41,89.0,223.0,0.57867,1.671589425244773,Medium,Base
0 days 00:28:00,83.41,89.0,224.0,0.57912,1.6752748891233462,Medium,Base
0 days 00:29:00,83.41,89.0,225.0,0.57957,1.6789684785881398,Medium,Base
0 days 00:30:00,83.3,89.0,226.0,0.5798,1.6822128887391308,Medium,Base
0 days 00:31:00,83.3,106.0,227.0,0.63975,1.7910014683432922,High,Base
0 days 00:32:00,83.3,106.0,228.0,0.6402,1.794950207859328,High,Base
0 days 00:33:00,83.3,106.0,227.0,0.63975,1.7910014683432922,High,Base
0 days 00:34:00,83.3,106.0,225.0,0.63885,1.7831300308854157,High,Base
0 days 00:35:00,83.3,106.0,222.0,0.6375,1.7713876926075756,High,Base
0 days 00:36:00,83.3,106.0,223.0,0.63795,1.7752931883336558,High,Base
0 days 00:37:00,83.3,106.0,225.0,0.63885,1.7831300308854157,High,Base
0 days 00:38:00,83.19,106.0,225.0,0.63863,1.7826454047003732,High,Base
0 days 00:39:00,83.19,101.0,224.0,0.62068,1.7473721336494437,High,Base
0 days 00:40:00,83.19,101.0,225.0,0.62113,1.7512246806826646,High,Base
0 days 00:41:00,83.19,101.0,226.0,0.62158,1.7550857216813995,High,Base
0 days 00:42:00,83.19,101.0,227.0,0.62203,1.7589552753728566,High,Base
0 days 00:43:00,83.19,101.0,228.0,0.62248,1.7628333605255329,High,Base
0 days 00:44:00,83.19,101.0,228.0,0.62248,1.7628333605255329,High,Base
0 days 00:45:00,83.19,101.0,228.0,0.62248,1.7628333605255329,High,Base
0 days 00:46:00,83.19,98.0,229.0,0.6124299999999999,1.7479695692407464,High,Base
0 days 00:47:00,83.19,98.0,229.0,0.6124299999999999,1.7479695692407464,High,Base
0 days 00:48:00,83.19,98.0,228.0,0.61198,1.7441241831789682,High,Base
0 days 00:49:00,83.19,98.0,228.0,0.61198,1.7441241831789682,High,Base
0 days 00:50:00,83.07,98.0,228.0,0.61174,1.7436070713638867,High,Base
0 days 00:51:00,83.07,98.0,229.0,0.6121899999999999,1.7474513173150092,High,Base
0 days 00:52:00,83.07,98.0,229.0,0.6121899999999999,1.7474513173150092,High,Base
0 days 00:53:00,83.07,102.0,230.0,0.62664,1.7763969753111502,High,Base
0 days 00:54:00,83.07,102.0,230.0,0.62664,1.7763969753111502,High,Base
0 days 00:55:00,83.07,102.0,230.0,0.62664,1.7763969753111502,High,Base
