Timestamp,Object Temperature(F),Heart Rate Ear(BPM),GSR,Weighted_Stress,QuantityIndex_Stress,StressIndex_Level,Condition
0 days 00:00:00,79.59,65.0,273.0,0.50953,1.8022320001138714,High,Base
0 days 00:01:00,79.59,65.0,274.0,0.50998,1.806064298247912,High,Base
0 days 00:02:00,79.59,65.0,276.0,0.51088,1.8137533590447643,High,Base
0 days 00:03:00,79.47,65.0,277.0,0.5110899999999999,1.817083454502846,High,Base
0 days 00:04:00,79.59,65.0,278.0,0.51178,1.8214751549197614,High,Base
0 days 00:05:00,79.59,65.0,279.0,0.51223,1.8253483720399546,High,Base
0 days 00:06:00,79.59,65.0,280.0,0.51268,1.8292298252378234,High,Base
0 days 00:07:00,79.47,65.0,281.0,0.51289,1.832588335865762,High,Base
0 days 00:08:00,79.47,65.0,281.0,0.51289,1.832588335865762,High,Base
0 days 00:09:00,79.47,65.0,282.0,0.5133399999999999,1.836485184251297,High,Base
0 days 00:10:00,79.47,63.0,283.0,0.50679,1.8225318759491507,High,Base
0 days 00:11:00,79.47,63.0,284.0,0.5072399999999999,1.8264073400997087,High,Base
0 days 00:12:00,79.47,63.0,284.0,0.5072399999999999,1.8264073400997087,High,Base
0 days 00:13:00,79.47,63.0,282.0,0.5063399999999999,1.8186646351680744,High,Base
0 days 00:14:00,79.47,63.0,275.0,0.50319,1.7918227429673501,High,Base
0 days 00:15:00,79.47,63.0,270.0,0.5009399999999999,1.7728928540064686,High,Base
0 days 00:16:00,79.47,63.0,263.0,0.49778999999999995,1.7467265130822234,Medium,Base
0 days 00:17:00,79.47,63.0,254.0,0.49373999999999996,1.7136507410849098,Medium,Base
0 days 00:18:00,79.36,63.0,246.0,0.48992,1.6843286926896126,Medium,Base
0 days 00:19:00,79.36,74.0,240.0,0.52572,1.7546205868890554,Medium,Base
0 days 00:20:00,79.36,74.0,240.0,0.52572,1.7546205868890554,Medium,Base
0 days 00:21:00,79.36,74.0,242.0,0.52662,1.762090633432297,Medium,Base
0 days 00:22:00,79.36,74.0,243.0,0.52707,1.765837574251285,Medium,Base
0 days 00:23:00,79.36,74.0,244.0,0.52752,1.7695924826317793,High,Base
0 days 00:24:00,79.36,74.0,244.0,0.52752,1.7695924826317793,High,Base
0 days 00:25:00,79.36,74.0,245.0,0.52797,1.7733553755161438,High,Base
0 days 00:26:00,79.36,83.0,244.0,0.55902,1.8489701387865762,High,Base
0 days 00:27:00,79.36,83.0,241.0,0.55767,1.8372250751508665,High,Base
0 days 00:28:00,79.25,83.0,240.0,0.5569999999999999,1.832839666073562,High,Base
0 days 00:29:00,79.25,83.0,240.0,0.5569999999999999,1.832839666073562,High,Base
0 days 00:30:00,79.25,83.0,240.0,0.5569999999999999,1.832839666073562,High,Base
0 days 00:31:00,79.25,83.0,242.0,0.5579,1.8406427191747134,High,Base
0 days 00:32:00,79.25,83.0,244.0,0.5588,1.8484789926599638,High,Base
0 days 00:33:00,79.25,83.0,242.0,0.5579,1.8406427191747134,High,Base
0 days 00:34:00,79.25,75.0,239.0,0.52855,1.758987427249388,Medium,Base
0 days 00:35:00,79.25,75.0,242.0,0.5298999999999999,1.7702323310703099,High,Base
0 days 00:36:00,79.25,75.0,245.0,0.53125,1.7815491216256012,High,Base
0 days 00:37:00,79.14,75.0,247.0,0.5319299999999999,1.7886585608916648,High,Base
0 days 00:38:00,79.14,75.0,246.0,0.53148,1.7848631960909813,High,Base
0 days 00:39:00,79.25,75.0,244.0,0.5307999999999999,1.7777688423846398,High,Base
0 days 00:40:00,79.14,75.0,246.0,0.53148,1.7848631960909813,High,Base
0 days 00:41:00,79.14,75.0,247.0,0.5319299999999999,1.7886585608916648,High,Base
0 days 00:42:00,79.14,79.0,249.0,0.5468299999999999,1.8316482781022052,High,Base
0 days 00:43:00,79.14,79.0,249.0,0.5468299999999999,1.8316482781022052,High,Base
0 days 00:44:00,79.14,79.0,250.0,0.54728,1.8355431275322156,High,Base
