Timestamp,Object Temperature(F),Heart Rate Ear(BPM),GSR,Weighted_Stress,QuantityIndex_Stress,StressIndex_Level,Condition
0 days 00:00:00,84.31,75.0,172.0,0.50852,1.7151075021072657,Medium,Base
0 days 00:01:00,84.31,75.0,174.0,0.50942,1.7257903644898154,Medium,Base
0 days 00:02:00,84.31,75.0,175.0,0.5098699999999999,1.7311567224024091,Medium,Base
0 days 00:03:00,84.31,75.0,175.0,0.5098699999999999,1.7311567224024091,Medium,Base
0 days 00:04:00,84.43,75.0,175.0,0.51011,1.731634373178552,Medium,Base
0 days 00:05:00,84.43,75.0,171.0,0.50831,1.7102626503047298,Medium,Base
0 days 00:06:00,84.43,75.0,162.0,0.5042599999999999,1.6631357216977811,Medium,Base
0 days 00:07:00,84.43,84.0,156.0,0.53306,1.6946462698355187,Medium,Base
0 days 00:08:00,84.43,84.0,157.0,0.5335099999999999,1.699915784955258,Medium,Base
0 days 00:09:00,84.54,84.0,158.0,0.53418,1.7056329626746858,Medium,Base
0 days 00:10:00,84.54,84.0,159.0,0.5346299999999999,1.7109366409971312,Medium,Base
0 days 00:11:00,84.54,84.0,160.0,0.53508,1.716256811146578,Medium,Base
0 days 00:12:00,84.54,84.0,161.0,0.5355300000000001,1.7215935244044842,Medium,Base
0 days 00:13:00,84.54,84.0,164.0,0.53688,1.7377034380384175,Medium,Base
0 days 00:14:00,84.54,84.0,167.0,0.53823,1.7539641011457976,Medium,Base
0 days 00:15:00,84.54,83.0,168.0,0.53518,1.752122398760571,Medium,Base
0 days 00:16:00,84.54,83.0,170.0,0.53608,1.7630358152317505,Medium,Base
0 days 00:17:00,84.65,83.0,171.0,0.5367500000000001,1.7689652790149586,Medium,Base
0 days 00:18:00,84.65,83.0,172.0,0.5372,1.7744658896438468,Medium,Base
0 days 00:19:00,84.65,83.0,170.0,0.5363,1.7634817195548007,Medium,Base
0 days 00:20:00,84.65,83.0,168.0,0.5354,1.7525655428790117,Medium,Base
0 days 00:21:00,84.65,83.0,170.0,0.5363,1.7634817195548007,Medium,Base
0 days 00:22:00,84.65,83.0,169.0,0.5358499999999999,1.7580151584069952,Medium,Base
0 days 00:23:00,84.65,77.0,166.0,0.5135,1.6988300848111868,Medium,Base
0 days 00:24:00,84.65,77.0,166.0,0.5135,1.6988300848111868,Medium,Base
0 days 00:25:00,84.65,77.0,169.0,0.51485,1.7147269882074183,Medium,Base
0 days 00:26:00,84.65,77.0,168.0,0.5144,1.709411560307664,Medium,Base
0 days 00:27:00,84.65,77.0,166.0,0.5135,1.6988300848111868,Medium,Base
0 days 00:28:00,84.65,77.0,167.0,0.5139499999999999,1.7041126095345611,Medium,Base
0 days 00:29:00,84.76,77.0,170.0,0.51552,1.720493979148172,Medium,Base
0 days 00:30:00,84.76,77.0,172.0,0.51642,1.7312103921932214,Medium,Base
0 days 00:31:00,84.76,78.0,173.0,0.52037,1.7438246100749388,Medium,Base
0 days 00:32:00,84.76,78.0,173.0,0.52037,1.7438246100749388,Medium,Base
0 days 00:33:00,84.76,78.0,173.0,0.52037,1.7438246100749388,Medium,Base
0 days 00:34:00,84.76,78.0,174.0,0.52082,1.7492470456076683,Medium,Base
0 days 00:35:00,84.76,78.0,175.0,0.5212699999999999,1.7546863422438232,Medium,Base
0 days 00:36:00,84.76,78.0,176.0,0.52172,1.7601425524131298,Medium,Base
0 days 00:37:00,84.76,78.0,176.0,0.52172,1.7601425524131298,Medium,Base
0 days 00:38:00,84.76,78.0,175.0,0.5212699999999999,1.7546863422438232,Medium,Base
0 days 00:39:00,84.76,81.0,169.0,0.5290699999999999,1.7439066426470373,Medium,Base
0 days 00:40:00,84.76,81.0,162.0,0.5259199999999999,1.7064155711576607,Medium,Base
0 days 00:41:00,84.76,81.0,162.0,0.5259199999999999,1.7064155711576607,Medium,Base
0 days 00:42:00,84.76,81.0,164.0,0.52682,1.7170442942503643,Medium,Base
0 days 00:43:00,84.88,81.0,164.0,0.52706,1.7175180512067434,Medium,Base
0 days 00:44:00,84.88,81.0,165.0,0.52751,1.7228586862999522,Medium,Base
0 days 00:45:00,84.88,81.0,165.0,0.52751,1.7228586862999522,Medium,Base
0 days 00:46:00,84.88,84.0,165.0,0.53801,1.744469870373696,Medium,Base
0 days 00:47:00,84.88,84.0,165.0,0.53801,1.744469870373696,Medium,Base
0 days 00:48:00,84.99,84.0,166.0,0.53868,1.7503368929423322,Medium,Base
0 days 00:49:00,84.99,84.0,168.0,0.53958,1.7612391880622753,Medium,Base
0 days 00:50:00,84.99,84.0,169.0,0.54003,1.7667157743541582,Medium,Base
0 days 00:51:00,84.99,84.0,170.0,0.5404800000000001,1.772209390131653,Medium,Base
0 days 00:52:00,84.99,84.0,171.0,0.54093,1.7777200883480713,Medium,Base
0 days 00:53:00,84.99,84.0,172.0,0.54138,1.7832479221213835,Medium,Base
0 days 00:54:00,84.99,83.0,174.0,0.53878,1.7869146712678778,Medium,Base
0 days 00:55:00,85.1,83.0,176.0,0.5399,1.7984995565459874,High,Base
0 days 00:56:00,85.1,83.0,177.0,0.54035,1.8040920042294697,High,Base
0 days 00:57:00,85.1,83.0,178.0,0.5408,1.8097018416704187,High,Base
0 days 00:58:00,85.1,83.0,175.0,0.53945,1.7929244447140134,High,Base
0 days 00:59:00,85.1,83.0,171.0,0.53765,1.7707962836197093,Medium,Base
0 days 01:00:00,85.1,83.0,168.0,0.5363,1.7543795725929954,Medium,Base
0 days 01:01:00,85.21,90.0,167.0,0.56057,1.8010147929232727,High,Base
0 days 01:02:00,85.21,90.0,169.0,0.56147,1.8122327446598816,High,Base
0 days 01:03:00,85.21,90.0,170.0,0.56192,1.8178678957934564,High,Base
0 days 01:04:00,85.21,90.0,170.0,0.56192,1.8178678957934564,High,Base
0 days 01:05:00,85.32,90.0,171.0,0.56259,1.8239817715058153,High,Base
0 days 01:06:00,85.32,90.0,173.0,0.56349,1.8353427772907787,High,Base
0 days 01:07:00,85.32,90.0,174.0,0.56394,1.8410497892418787,High,Base
0 days 01:08:00,85.32,90.0,176.0,0.56484,1.8525171063130987,High,Base
0 days 01:09:00,85.32,80.0,177.0,0.5302899999999999,1.7826435825331146,Medium,Base
0 days 01:10:00,85.32,80.0,176.0,0.52984,1.7771176221329577,Medium,Base
0 days 01:11:00,85.44,80.0,176.0,0.53008,1.7776079541754148,Medium,Base
0 days 01:12:00,85.44,80.0,178.0,0.53098,1.7886801121137652,Medium,Base
0 days 01:13:00,85.44,80.0,179.0,0.53143,1.7942420261621024,High,Base
0 days 01:14:00,85.44,80.0,180.0,0.53188,1.799821235023342,High,Base
0 days 01:15:00,85.44,80.0,180.0,0.53188,1.799821235023342,High,Base
0 days 01:16:00,85.55,82.0,179.0,0.53865,1.809672816350986,High,Base
0 days 01:17:00,85.55,82.0,180.0,0.5391,1.815300007368536,High,Base
0 days 01:18:00,85.55,82.0,175.0,0.5368499999999999,1.7873379479039304,Medium,Base
0 days 01:19:00,85.55,82.0,167.0,0.53325,1.7434917755248054,Medium,Base
0 days 01:20:00,85.66,82.0,166.0,0.5330199999999999,1.7385267749240985,Medium,Base
0 days 01:21:00,85.66,82.0,168.0,0.53392,1.7493555085527908,Medium,Base
0 days 01:22:00,85.66,82.0,171.0,0.53527,1.7657252066019165,Medium,Base
0 days 01:23:00,85.66,82.0,173.0,0.53617,1.7767233506624784,Medium,Base
0 days 01:24:00,85.66,87.0,174.0,0.55412,1.8196639178907983,High,Base
0 days 01:25:00,85.77,87.0,175.0,0.55479,1.8257838340068109,High,Base
0 days 01:26:00,85.77,87.0,175.0,0.55479,1.8257838340068109,High,Base
0 days 01:27:00,85.77,87.0,175.0,0.55479,1.8257838340068109,High,Base
0 days 01:28:00,85.77,87.0,175.0,0.55479,1.8257838340068109,High,Base
0 days 01:29:00,85.89,87.0,177.0,0.55593,1.837662961772415,High,Base
0 days 01:30:00,85.89,95.0,179.0,0.58483,1.911610460380366,High,Base
0 days 01:31:00,85.89,95.0,180.0,0.58528,1.9175546272565624,High,Base
0 days 01:32:00,85.89,95.0,182.0,0.58618,1.9294984687760204,High,Base
