Timestamp,Object Temperature(F),Heart Rate Ear(BPM),GSR,Weighted_Stress,QuantityIndex_Stress,StressIndex_Level,Condition
00:00,84.09,72.0,217.0,0.51783,1.9742518562210087,High,Base
00:30,84.09,72.0,219.0,0.51873,1.9742518562210087,High,Base
01:00,84.09,72.0,221.0,0.51963,1.9742518562210087,High,Base
01:30,84.09,72.0,221.0,0.51963,1.9742518562210087,High,Base
02:00,84.09,72.0,217.0,0.51783,1.9742518562210087,High,Base
02:30,84.2,72.0,212.0,0.5158,1.9747392995964184,High,Base
03:00,84.2,72.0,212.0,0.5158,1.9747392995964184,High,Base
03:30,84.2,72.0,214.0,0.5167,1.9747392995964184,High,Base
04:00,84.2,72.0,214.0,0.5167,1.9747392995964184,High,Base
04:30,84.31,72.0,106.0,0.46832000000000007,1.5580945439352587,Medium,Base
05:00,84.31,72.0,214.0,0.51692,1.9752268633217434,High,Base
05:30,84.31,72.0,217.0,0.51827,1.9752268633217434,High,Base
06:00,84.31,72.0,218.0,0.5187200000000001,1.9752268633217434,High,Base
06:30,84.31,72.0,214.0,0.51692,1.9752268633217434,High,Base
07:00,84.31,72.0,210.0,0.51512,1.9752268633217434,High,Base
07:30,84.31,72.0,208.0,0.51422,1.9752268633217434,High,Base
08:00,84.31,72.0,208.0,0.51422,1.9752268633217434,High,Base
08:30,84.31,72.0,206.0,0.51332,1.9752268633217434,High,Base
09:00,84.31,72.0,203.0,0.51197,1.9752268633217434,High,Base
09:30,84.31,72.0,100.0,0.46562000000000003,1.5199593750995015,Medium,Base
10:00,84.31,72.0,198.0,0.5097200000000001,1.9752268633217434,High,Base
10:30,84.31,72.0,196.0,0.50882,1.9752268633217434,High,Base
11:00,84.31,72.0,198.0,0.5097200000000001,1.9752268633217434,High,Base
11:30,84.31,72.0,201.0,0.51107,1.9752268633217434,High,Base
12:00,84.2,72.0,201.0,0.51085,1.9747392995964184,High,Base
12:30,84.31,72.0,199.0,0.51017,1.9752268633217434,High,Base
13:00,84.2,72.0,97.0,0.4640500000000001,1.5008726825743062,Medium,Base
13:30,84.2,72.0,197.0,0.50905,1.9747392995964184,High,Base
14:00,84.2,72.0,103.0,0.46675,1.5385289739782784,Medium,Base
14:30,84.2,72.0,202.0,0.5113,1.9747392995964184,High,Base
15:00,84.2,72.0,197.0,0.50905,1.9747392995964184,High,Base
15:30,84.09,72.0,196.0,0.50838,1.9742518562210087,High,Base
16:00,84.09,72.0,196.0,0.50838,1.9742518562210087,High,Base
16:30,84.09,72.0,197.0,0.50883,1.9742518562210087,High,Base
17:00,84.09,72.0,198.0,0.50928,1.9742518562210087,High,Base
17:30,84.09,72.0,98.0,0.46428,1.506712102090433,Medium,Base
18:00,84.09,72.0,197.0,0.50883,1.9742518562210087,High,Base
18:30,83.97,72.0,97.0,0.46359000000000006,1.5000981584837787,Medium,Base
19:00,83.97,72.0,196.0,0.50814,1.9737202370351452,High,Base
19:30,83.97,72.0,197.0,0.50859,1.9737202370351452,High,Base
20:00,83.97,72.0,198.0,0.50904,1.9737202370351452,High,Base
20:30,83.86,72.0,99.0,0.46426999999999996,1.512166940578232,Medium,Base
21:00,83.97,72.0,198.0,0.50904,1.9737202370351452,High,Base
21:30,83.86,72.0,195.0,0.50747,1.9732330452044813,High,Base
22:00,83.86,72.0,98.0,0.46382,1.505934564572356,Medium,Base
22:30,83.86,72.0,196.0,0.50792,1.9732330452044813,High,Base
23:00,83.86,72.0,94.0,0.46202,1.481260870607767,Medium,Base
23:30,83.97,72.0,186.0,0.50364,1.9737202370351452,High,Base
24:00,83.86,72.0,185.0,0.50297,1.9732330452044813,High,Base
24:30,83.97,72.0,184.0,0.50274,1.9737202370351452,High,Base
25:00,83.97,72.0,183.0,0.50229,1.9737202370351452,High,Base
25:30,83.97,72.0,180.0,0.50094,1.9737202370351452,High,Base
26:00,83.97,72.0,175.0,0.49868999999999997,1.9737202370351452,High,Base
26:30,83.97,81.0,171.0,0.52839,2.053362723235086,High,Base
27:00,83.97,81.0,172.0,0.52884,2.053362723235086,High,Base
27:30,84.09,81.0,170.0,0.52818,2.0539157940293786,High,Base
28:00,84.09,81.0,168.0,0.52728,2.0539157940293786,High,Base
28:30,84.09,81.0,85.0,0.48993,1.4855698123216798,Medium,Base
29:00,84.09,81.0,171.0,0.5286299999999999,2.0539157940293786,High,Base
29:30,84.09,81.0,171.0,0.5286299999999999,2.0539157940293786,High,Base
30:00,84.2,81.0,173.0,0.5297499999999999,2.0544229064549255,High,Base
30:30,84.2,81.0,88.0,0.49149999999999994,1.50446189728112,Medium,Base
31:00,84.2,81.0,175.0,0.53065,2.0544229064549255,High,Base
31:30,84.2,81.0,174.0,0.5302,2.0544229064549255,High,Base
32:00,84.31,81.0,89.0,0.49217,1.5110611679534267,Medium,Base
32:30,84.31,81.0,89.0,0.49217,1.5110611679534267,Medium,Base
33:00,84.31,81.0,178.0,0.53222,2.0549301440866823,High,Base
33:30,84.43,81.0,179.0,0.53291,2.055483637063907,High,Base
34:00,84.43,81.0,178.0,0.5324599999999999,2.055483637063907,High,Base
34:30,84.43,81.0,174.0,0.5306599999999999,2.055483637063907,High,Base
35:00,84.43,81.0,175.0,0.53111,2.055483637063907,High,Base
