Timestamp,Object Temperature(F),Heart Rate Ear(BPM),GSR,Weighted_Stress,QuantityIndex_Stress,StressIndex_Level,Condition
00:00,79.93,95.0,427.0,0.68451,1.6657955483968596,Medium,Base
00:30,80.04,95.0,427.0,0.68473,1.6662170378746193,Medium,Base
01:00,80.04,95.0,427.0,0.68473,1.6662170378746193,Medium,Base
01:30,80.04,95.0,427.0,0.68473,1.6662170378746193,Medium,Base
02:00,80.15,95.0,427.0,0.68495,1.6666386340001489,Medium,Base
02:30,80.15,95.0,427.0,0.68495,1.6666386340001489,Medium,Base
03:00,80.26,95.0,426.0,0.68472,1.6652521637919535,Medium,Base
03:30,80.26,102.0,426.0,0.70922,1.7104034195160331,High,Base
04:00,80.26,102.0,426.0,0.70922,1.7104034195160331,High,Base
04:30,80.38,102.0,426.0,0.70946,1.7108755446831152,High,Base
05:00,80.38,102.0,426.0,0.70946,1.7108755446831152,High,Base
05:30,80.38,102.0,426.0,0.70946,1.7108755446831152,High,Base
06:00,80.38,102.0,426.0,0.70946,1.7108755446831152,High,Base
06:30,80.38,102.0,426.0,0.70946,1.7108755446831152,High,Base
07:00,80.49,102.0,426.0,0.70968,1.7113084405691288,High,Base
07:30,80.49,101.0,426.0,0.70618,1.7047806198101818,High,Base
08:00,80.49,101.0,426.0,0.70618,1.7047806198101818,High,Base
08:30,80.49,101.0,426.0,0.70618,1.7047806198101818,High,Base
09:00,80.6,101.0,426.0,0.7064,1.7052119735221247,High,Base
09:30,80.49,101.0,426.0,0.70618,1.7047806198101818,High,Base
10:00,80.6,101.0,426.0,0.7064,1.7052119735221247,High,Base
10:30,80.6,101.0,426.0,0.7064,1.7052119735221247,High,Base
11:00,80.6,96.0,425.0,0.68845,1.6711217721646814,Medium,Base
11:30,80.6,96.0,425.0,0.68845,1.6711217721646814,Medium,Base
12:00,80.6,96.0,426.0,0.6889,1.6729363185427084,Medium,Base
12:30,80.71,96.0,426.0,0.68912,1.6733596148205179,Medium,Base
13:00,80.71,96.0,426.0,0.68912,1.6733596148205179,Medium,Base
13:30,80.71,96.0,425.0,0.68867,1.6715446093151953,Medium,Base
14:00,80.71,96.0,425.0,0.68867,1.6715446093151953,Medium,Base
14:30,80.71,96.0,425.0,0.68867,1.6715446093151953,Medium,Base
15:00,80.82,96.0,425.0,0.68889,1.671967553454475,Medium,Base
15:30,80.82,89.0,425.0,0.66439,1.6278309283127013,Medium,Base
16:00,80.82,89.0,425.0,0.66439,1.6278309283127013,Medium,Base
16:30,80.82,89.0,425.0,0.66439,1.6278309283127013,Medium,Base
