Timestamp,Object Temperature(F),Heart Rate Ear(BPM),GSR,Weighted_Stress,QuantityIndex_Stress,StressIndex_Level,Condition
00:00,83.3,86.0,421.0,0.65705,1.864225941999559,High,Base
00:30,83.3,86.0,421.0,0.65705,1.864225941999559,High,Base
01:00,83.3,86.0,421.0,0.65705,1.864225941999559,High,Base
01:30,83.3,86.0,421.0,0.65705,1.864225941999559,High,Base
02:00,83.3,86.0,421.0,0.65705,1.864225941999559,High,Base
02:30,83.41,86.0,420.0,0.65682,1.8624796295511552,High,Base
03:00,83.41,86.0,420.0,0.65682,1.8624796295511552,High,Base
03:30,83.41,86.0,420.0,0.65682,1.8624796295511552,High,Base
04:00,83.41,76.0,420.0,0.6218199999999999,1.772335260685314,Medium,Base
04:30,83.41,76.0,420.0,0.6218199999999999,1.772335260685314,Medium,Base
05:00,83.41,76.0,420.0,0.6218199999999999,1.772335260685314,Medium,Base
05:30,83.41,76.0,420.0,0.6218199999999999,1.772335260685314,Medium,Base
06:00,83.41,76.0,420.0,0.6218199999999999,1.772335260685314,Medium,Base
06:30,83.41,76.0,420.0,0.6218199999999999,1.772335260685314,Medium,Base
07:00,83.41,76.0,420.0,0.6218199999999999,1.772335260685314,Medium,Base
07:30,83.41,76.0,420.0,0.6218199999999999,1.772335260685314,Medium,Base
08:00,83.41,76.0,420.0,0.6218199999999999,1.772335260685314,Medium,Base
08:30,83.41,76.0,210.0,0.5273199999999999,1.3795102083756063,Low,Base
09:00,83.41,76.0,420.0,0.6218199999999999,1.772335260685314,Medium,Base
09:30,83.41,76.0,420.0,0.6218199999999999,1.772335260685314,Medium,Base
10:00,83.41,76.0,210.0,0.5273199999999999,1.3795102083756063,Low,Base
10:30,83.52,76.0,421.0,0.62249,1.7749055696383387,Medium,Base
11:00,83.52,76.0,210.0,0.5275399999999999,1.3798634079278043,Low,Base
11:30,83.52,76.0,210.0,0.5275399999999999,1.3798634079278043,Low,Base
12:00,83.52,76.0,420.0,0.6220399999999999,1.7727890362475522,Medium,Base
12:30,83.52,76.0,420.0,0.6220399999999999,1.7727890362475522,Medium,Base
13:00,83.52,76.0,420.0,0.6220399999999999,1.7727890362475522,Medium,Base
13:30,83.52,76.0,420.0,0.6220399999999999,1.7727890362475522,Medium,Base
14:00,83.52,76.0,420.0,0.6220399999999999,1.7727890362475522,Medium,Base
14:30,83.52,76.0,420.0,0.6220399999999999,1.7727890362475522,Medium,Base
15:00,83.52,69.0,420.0,0.59754,1.71228124458682,Medium,Base
15:30,83.52,69.0,420.0,0.59754,1.71228124458682,Medium,Base
16:00,83.52,69.0,420.0,0.59754,1.71228124458682,Medium,Base
16:30,83.52,69.0,420.0,0.59754,1.71228124458682,Medium,Base
17:00,83.52,69.0,420.0,0.59754,1.71228124458682,Medium,Base
17:30,83.52,69.0,420.0,0.59754,1.71228124458682,Medium,Base
18:00,83.64,69.0,420.0,0.59778,1.7127595044552923,Medium,Base
18:30,83.64,69.0,420.0,0.59778,1.7127595044552923,Medium,Base
19:00,83.64,75.0,420.0,0.61878,1.7645085956631723,Medium,Base
19:30,83.64,75.0,420.0,0.61878,1.7645085956631723,Medium,Base
20:00,83.64,75.0,420.0,0.61878,1.7645085956631723,Medium,Base
20:30,83.64,75.0,420.0,0.61878,1.7645085956631723,Medium,Base
21:00,83.64,75.0,420.0,0.61878,1.7645085956631723,Medium,Base
